participant,free_texts,feedback,fertility_score,trial_stop_time,testing_image_order,testing_responses,training_categories,training_feet,training_color,testing_categories,conditionOrder,training_image_order,attention_check,relevant_dim,irrelevant_dim,feet_high,color_low,color_high,feet_low,feet_discrete_slider.response,feet_direction_slider.response,feet_continuous_slider.response,color_discrete_slider.response,color_direction_slider.response,color_continuous_slider.response
019,"['He’s too green\xa0', 'Too happy\xa0', 'Rounded toes on feet\xa0', 'Too orange\xa0', 'Pointy toes\xa0', 'Orange\xa0', 'Orange\xa0', 'He’s green and he has rounded toes\xa0', 'Rounded toes and greenness\xa0', 'Orange and pointed toes\xa0', 'Green but has pointed toes\xa0', 'Rounded toes\xa0', 'Pointed toes\xa0', 'Pointed toes and orange\xa0', 'Rounded toes\xa0', 'Eyes too small\xa0']",['I thought it was fun!\xa0'],"[3.0, 3.0, 10.0, 5.0, 2.0, 3.0, 5.0, 9.0, 8.0, 1.0, 8.0, 10.0, 4.0, 1.0, 7.0, 4.0]",291.16,"['G_C', 'Y_C', 'G_F', 'Y_F']","[3.0, 2.0, 9.0, 3.0]","['low', 'low', 'high', 'high', 'low', 'low', 'high', 'high', 'high', 'low', 'low', 'high', 'low', 'low', 'high', 'high']","['C', 'C', 'F', 'F', 'C', 'C', 'F', 'F', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'F']","['G', 'Y', 'G', 'Y', 'G', 'Y', 'Y', 'G', 'G', 'Y', 'G', 'Y', 'G', 'Y', 'Y', 'G']","['low', 'low', 'high', 'high']",19,"['G_C', 'Y_C', 'G_F', 'Y_F', 'G_C', 'Y_C', 'Y_F', 'G_F', 'G_F', 'Y_C', 'G_C', 'Y_F', 'G_C', 'Y_C', 'Y_F', 'G_F']",1,feet,color,F,Y,G,C,Yes,Curly/Pointy,6.0,Yes,Green,6.0
218,"['Was a bad breeding season\xa0', 'Was a good breading season and had a high rate of maturity.', 'The reptile is green', 'The reptile is red', ""The reptile is red and it's low breeding season"", ""The reptile is green and it's high breeding season"", 'The reptile is green', 'The reptile is red and is in low breeding season', 'The reptile is green and in high breeding season', 'The reptile is green', 'The reptile is red and is in low breeding season', 'The reptile is red', 'The reptile is green and in high breeding season', 'The reptile was red and in high breeding season', 'The reptile is green high breeding season', 'The reptile is red']",['No issues'],"[2.0, 8.0, 6.0, 4.0, 1.0, 9.0, 6.0, 3.0, 8.0, 6.0, 1.0, 4.0, 10.0, 6.0, 8.0, 4.0]",447.9531,"['G_C', 'Y_C', 'G_F', 'Y_F']","[7.0, 3.0, 8.0, 4.0]","['low', 'high', 'high', 'low', 'low', 'high', 'high', 'low', 'high', 'high', 'low', 'low', 'high', 'low', 'high', 'low']","['C', 'C', 'F', 'F', 'F', 'C', 'F', 'C', 'C', 'F', 'F', 'C', 'C', 'C', 'F', 'F']","['Y', 'G', 'G', 'Y', 'Y', 'G', 'G', 'Y', 'G', 'G', 'Y', 'Y', 'G', 'Y', 'G', 'Y']","['high', 'low', 'high', 'low']",218,"['Y_C', 'G_C', 'G_F', 'Y_F', 'Y_F', 'G_C', 'G_F', 'Y_C', 'G_C', 'G_F', 'Y_F', 'Y_C', 'G_C', 'Y_C', 'G_F', 'Y_F']",1,color,feet,C,Y,G,F,No,,,Yes,Green,7.0
076,"['This reptile received a score of four because it laid a small amount of eggs.', 'This reptile received a score of seven because it laid a good amount of eggs. This reptile laid more than the green reptile.', 'This reptile is green like the first reptile and has the same fertility score as that one. The color of the reptile could play a role in its fertility.', 'The reptile received a score of five because it laid a medium amount of eggs. It laid less than the previous red reptile, but still more than both green reptiles.', 'This reptile received a fertility score of six because it laid a little over a medium amount of eggs. It laid more than the other green reptiles, but only one red reptile received a higher score than this reptile.', 'This green reptile received a fertility score of one because it laid little to no eggs. It seems the green ones overall are still laying the least amount of eggs.', 'This red reptile received a very high fertility score. Most of the red reptiles have received high fertility scores.', 'This is another red reptile that has received a high fertility score. It seems that the color red may have an effect on fertility.', 'This red reptile has received an average fertility score. It is possible that it could have mated with a green reptile that could have reduced the amount of viable eggs.', 'This green reptile has received a fertility score of five. This is average. Most of the green reptiles have had average or below average fertility scores.', 'This green reptile has received a slightly higher fertility score than most of the other green reptiles. This green reptile could have possibly mated with red reptile and increased the amount of viable eggs. The red reptiles tend to have higher fertility scores.', 'This red reptile received and average fertility score. It could have mated with a green reptile or it could have just had less luck than the other red reptiles.', 'This green reptile got a slightly above average fertility score. It is possible that it mated with a red reptile.', 'This green reptile got a below average fertility score. This is about the average for all the other green reptiles.', 'This is another red reptile that has gotten a max fertility score. I think the red reptiles are more fertile.', 'This red reptile got a very high fertility score. Most of the red reptiles are getting high fertility scores.']",[],"[4.0, 7.0, 4.0, 5.0, 6.0, 1.0, 10.0, 7.0, 5.0, 5.0, 7.0, 5.0, 6.0, 4.0, 10.0, 8.0]",1429.6557,"['G_F', 'G_C', 'Y_F', 'Y_C']","[5.0, 4.0, 8.0, 10.0]","['low', 'high', 'low', 'high', 'low', 'low', 'high', 'high', 'high', 'low', 'low', 'high', 'low', 'low', 'high', 'high']","['F', 'C', 'C', 'F', 'F', 'C', 'F', 'C', 'C', 'F', 'C', 'F', 'C', 'F', 'F', 'C']","['G', 'Y', 'G', 'Y', 'G', 'G', 'Y', 'Y', 'Y', 'G', 'G', 'Y', 'G', 'G', 'Y', 'Y']","['low', 'low', 'high', 'high']",76,"['G_F', 'Y_C', 'G_C', 'Y_F', 'G_F', 'G_C', 'Y_F', 'Y_C', 'Y_C', 'G_F', 'G_C', 'Y_F', 'G_C', 'G_F', 'Y_F', 'Y_C']",1,color,feet,F,G,Y,C,No,,,Yes, Red,7.0
162,"['Abnormally large head/eyes', 'Less patterned skin, better body ratio', 'Good body ratio', 'Smaller arms', 'Good body proportions\xa0', 'Good proportions, toes rounded', 'Sharp toes', 'Round toes. Yellow eye', 'Yellow eye, but sharp toes', 'Yellow eye, sharp toes', 'Rounded toes', 'Bad body proportions\xa0', 'Sharp toes', 'Good proportions, rounded toes', 'Good proportions but sharp toed', 'Bad proportions but rounded toes']",['Very thought provoking\xa0'],"[2.0, 6.0, 6.0, 7.0, 6.0, 7.0, 3.0, 8.0, 5.0, 4.0, 5.0, 3.0, 4.0, 10.0, 6.0, 5.0]",321.849,"['Y_F', 'G_F', 'Y_C', 'G_C']","[8.0, 7.0, 3.0, 3.0]","['low', 'high', 'low', 'high', 'high', 'low', 'low', 'high', 'high', 'low', 'low', 'high', 'low', 'high', 'high', 'low']","['C', 'F', 'F', 'C', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'F', 'C', 'F', 'C', 'F']","['Y', 'G', 'Y', 'G', 'G', 'Y', 'Y', 'G', 'G', 'Y', 'Y', 'G', 'Y', 'G', 'G', 'Y']","['low', 'high', 'low', 'high']",162,"['Y_C', 'G_F', 'Y_F', 'G_C', 'G_C', 'Y_F', 'Y_C', 'G_F', 'G_C', 'Y_C', 'Y_F', 'G_F', 'Y_C', 'G_F', 'G_C', 'Y_F']",1,color,feet,F,Y,G,C,Yes, Round,6.0,Yes,Green,3.0
217,"['This reptile was able to find some fertility success but not kn the high scale. Time of year may have played a factor', 'This reptile had tremendous success with fertility. Time of year and conditions served as a perfect time for fertile\xa0', '6This repitle recieved this score because it found some success but not on the higher scale', 'This reptile was able to have great success during this time of year and that it why it was given a high score.', 'This reptile for some success but not on the high end. It is possible this color reptile was with the first of each color reptiles since their scores are similar\xa0', 'This reptile was abole to have above average success', 'This reptile had the greatest success in terms of fertility. Time of year and conditions created the perfect scenario', 'This reptile found average success.', 'This reptile was able to have above average success this reptile was probably in the groups of colored reptiles that were able to find average to above average success\xa0', 'This reptile have average success.\xa0 Th', 'This reptile was able to be in the group of reptiles that have very high success', 'This reptile was jn the group that were able to have average to slightly above average success\xa0', 'This reptile had little to no success', 'This reptile was in the group that was able to have average success', 'This reptile was apart ofbthe group that has little successT']",[],"[4.0, 9.0, 4.0, 8.0, 4.0, 6.0, 10.0, 5.0, 1.0, 6.0, 5.0, 8.0, 6.0, 1.0, 5.0, 2.0]",988.8622,"['G_F', 'Y_F', 'Y_C', 'G_C']","[4.0, 6.0, 8.0, 5.0]","['low', 'high', 'low', 'high', 'high', 'low', 'high', 'low', 'low', 'high', 'low', 'high', 'high', 'low', 'high', 'low']","['F', 'C', 'F', 'C', 'C', 'F', 'C', 'F', 'F', 'C', 'F', 'C', 'C', 'F', 'C', 'F']","['Y', 'Y', 'G', 'G', 'Y', 'G', 'G', 'Y', 'G', 'Y', 'Y', 'G', 'G', 'Y', 'Y', 'G']","['low', 'low', 'high', 'high']",217,"['Y_F', 'Y_C', 'G_F', 'G_C', 'Y_C', 'G_F', 'G_C', 'Y_F', 'G_F', 'Y_C', 'Y_F', 'G_C', 'G_C', 'Y_F', 'Y_C', 'G_F']",1,feet,color,C,Y,G,F,Yes,Curly/Pointy,6.0,No,,
140,"['Slightly on the small side\xa0', 'Very vibrant color', 'Not so vibrant color', 'Vibrant color\xa0', 'Vibrant color', 'Vibrant color', 'Camo color cannot be seen', 'Camo color cannot be seen\xa0', 'Camo color cannot be seen', 'Vibrant color', 'Vibrant color', 'Camo color blends in cannot be seen\xa0', 'Camo color blends in and cannot be seen', 'Wrong color for the season', 'Camo color blends in', 'Vibrant color']",[],"[6.0, 8.0, 5.0, 10.0, 10.0, 8.0, 1.0, 5.0, 4.0, 7.0, 6.0, 4.0, 5.0, 5.0, 3.0, 6.0]",294.2327,"['G_C', 'Y_C', 'Y_F', 'G_F']","[7.0, 10.0, 8.0, 5.0]","['low', 'high', 'low', 'high', 'high', 'high', 'low', 'low', 'low', 'high', 'high', 'low', 'low', 'high', 'low', 'high']","['C', 'F', 'F', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'F']","['G', 'Y', 'G', 'Y', 'Y', 'Y', 'G', 'G', 'G', 'Y', 'Y', 'G', 'G', 'Y', 'G', 'Y']","['low', 'high', 'high', 'low']",140,"['G_C', 'Y_F', 'G_F', 'Y_C', 'Y_F', 'Y_C', 'G_F', 'G_C', 'G_C', 'Y_F', 'Y_C', 'G_F', 'G_C', 'Y_C', 'G_F', 'Y_F']",1,color,feet,C,G,Y,F,Yes,Curly/Pointy,3.0,Yes, Red,7.0
168,"['The reptile has a short tail and too many spots.', 'The reptile looks good and has three toes on each foot.\xa0 He looks handsome.', 'This reptile is very fertile and you can tell because they are bright pink.', ""This reptile's spots are less visible so it is more fertile than the previous reptile."", 'This reptile has a more rounded face, which makes it less fertile than the other two red/pinks.', 'This reptile is especially fertile because it has claws instead of gecko paws.\xa0 It is also red/pink which is more powerfully fertile than green/yellow.', 'This reptile is green and its coloration differs too much between various different body parts.', 'This reptile is green and has spikey paws which indicates fertility in a red/pink but in a green indicates less fertility.', 'This reptile has discolored eyes and they are different sizes with less of an outline on the right eye which makes it less fertile than the other greens.', 'This reptile has spikey paws and is red/pink like the other one so it is very fertile even though it has opaque coloration in the spots region.', 'This one has rounded paws and less visible spots.\xa0 This is a positive but it has feet that are too light so it loses points in fertility games.', 'This one has discolored knees and same colored paws and it is green so it is among the least, fertility-wise', 'This is a great specimen of fertility because it has claws, red skin, and spots on its tail, which are rare.', 'This one has a lot of fertility because of its red skin and spots on the tail.\xa0 However the tail has less visible spots and the paws are light so it is less fertile there because of that', 'This reptile has claws which indicate fertility, and spots on the tail, but it is green in color and has coloration on the knees so it loses points there.', 'This reptile has similarly colored paws and it is all green, no red and no claws, so it is less fertile than some others.']",['none .'],"[2.0, 6.0, 7.0, 9.0, 5.0, 9.0, 4.0, 3.0, 1.0, 9.0, 7.0, 1.0, 10.0, 8.0, 5.0, 2.0]",472.0397,"['Y_C', 'G_C', 'Y_F', 'G_F']","[9.0, 5.0, 8.0, 3.0]","['low', 'low', 'high', 'high', 'high', 'high', 'low', 'low', 'low', 'high', 'high', 'low', 'high', 'high', 'low', 'low']","['C', 'F', 'C', 'F', 'F', 'C', 'F', 'C', 'C', 'C', 'F', 'F', 'C', 'F', 'C', 'F']","['G', 'G', 'Y', 'Y', 'Y', 'Y', 'G', 'G', 'G', 'Y', 'Y', 'G', 'Y', 'Y', 'G', 'G']","['high', 'low', 'high', 'low']",168,"['G_C', 'G_F', 'Y_C', 'Y_F', 'Y_F', 'Y_C', 'G_F', 'G_C', 'G_C', 'Y_C', 'Y_F', 'G_F', 'Y_C', 'Y_F', 'G_C', 'G_F']",1,color,feet,C,G,Y,F,Yes,Curly/Pointy,3.0,Yes, Red,7.0
129,"['its color is vibrant so it attracts a lot of attention', 'its another vibrant colored reptile', 'the spots are very subtle', 'the color is unique\xa0', 'the color is unique and you can see the spots quite clearly', 'its a bit yellow on the chin in combination with the unique color of the reptile itself', 'it has a very green and radiant look', 'it has rounded fingers', 'the fingers are pointy', 'its tail is short', 'the tips of the fingers are muilticolored', 'its clear in detail with pointy fingers', 'it has an orange belly', 'it is normal', 'spots are barely visible', 'its normal']",[],"[8.0, 7.0, 2.0, 6.0, 8.0, 7.0, 10.0, 4.0, 7.0, 2.0, 5.0, 10.0, 7.0, 5.0, 2.0, 5.0]",283.6889,"['G_C', 'Y_C', 'G_F', 'Y_F']","[7.0, 8.0, 5.0, 2.0]","['low', 'high', 'low', 'high', 'high', 'low', 'high', 'low', 'high', 'low', 'low', 'high', 'high', 'high', 'low', 'low']","['F', 'C', 'F', 'C', 'C', 'F', 'C', 'F', 'C', 'F', 'F', 'C', 'C', 'C', 'F', 'F']","['Y', 'G', 'G', 'Y', 'Y', 'Y', 'G', 'G', 'G', 'G', 'Y', 'Y', 'Y', 'G', 'Y', 'G']","['high', 'high', 'low', 'low']",129,"['Y_F', 'G_C', 'G_F', 'Y_C', 'Y_C', 'Y_F', 'G_C', 'G_F', 'G_C', 'G_F', 'Y_F', 'Y_C', 'Y_C', 'G_C', 'Y_F', 'G_F']",1,feet,color,C,G,Y,F,Yes,Curly/Pointy,5.0,Yes,Green,5.0
130,"['Because it is red and has a bright yellow chin.', 'It is green like leaves', 'It is red and has a yellow chin and a yellow stripe.', 'It is green like a leaf', 'It is red with a yellow chin and tan chest and stripe.', 'It is red with a bright yellow chin and yellow stripe.', 'It is green like a leaf and has a yellow chin.', 'It is green with lighter green patches and a light colored stripe', 'It is red with a yellow chin and matching yellow around eyes.', 'Green like a leaf with yellow chin and stripe.', 'Red with a yellow chin and one white eye and one yellow eye. Yellow stripe.', 'Green like leaf with yellow chin.\xa0', 'Red with yellow chin and yellow stripe. Left eye yellow, white eye white', 'Green like leaf. Yellow chin and yellow stripe. Half white and yellow right eye.', 'Red with yellow chin and tan chest and tan stripe.', 'Green with light green chest and yellow chin.']",[],"[2.0, 7.0, 4.0, 7.0, 2.0, 4.0, 7.0, 10.0, 7.0, 7.0, 6.0, 10.0, 1.0, 8.0, 4.0, 8.0]",1445.3797,"['G_C', 'Y_F', 'G_F', 'Y_C']","[8.0, 3.0, 7.0, 4.0]","['low', 'high', 'low', 'high', 'low', 'low', 'high', 'high', 'low', 'high', 'low', 'high', 'low', 'high', 'low', 'high']","['C', 'C', 'F', 'F', 'C', 'F', 'F', 'C', 'C', 'F', 'F', 'C', 'F', 'F', 'C', 'C']","['Y', 'G', 'Y', 'G', 'Y', 'Y', 'G', 'G', 'Y', 'G', 'Y', 'G', 'Y', 'G', 'Y', 'G']","['high', 'low', 'high', 'low']",130,"['Y_C', 'G_C', 'Y_F', 'G_F', 'Y_C', 'Y_F', 'G_F', 'G_C', 'Y_C', 'G_F', 'Y_F', 'G_C', 'Y_F', 'G_F', 'Y_C', 'G_C']",1,color,feet,C,Y,G,F,No,,,Yes,Green,7.0
005,"[""Because it's vibrant color makes it more noticeable to predators which is an undesirable trait\xa0"", 'Red can be a warning indicator so predators are not interested making this a desirable trait\xa0', 'The color of this critter can serve as a warning which is a desirable trait\xa0', 'The fingers of this little guy are pointy which aids in protection and is a desirable trait\xa0', 'I am getting very confused and having a hard time finding correlations, maybe rounded fingers are bad?\xa0', ""The colors and fingers don't seem to matter I am not sure\xa0"", 'Okay maybe pointy fingers and spots are a postitve thing\xa0', 'Again pointy fingers and sport regardless of color seem to have high fertility scores\xa0', 'This rules out spots I am only seeing a difference in round and pointy fingers\xa0', 'It has pointy fingers this could be used for foraging or protection\xa0', 'Now this one has a somewhat high score and rounded fingers so I am confused again', 'Pointy fingers and is still high, is this a social experiment?\xa0', 'If the next one is five maybe that is the pattern\xa0', 'This is pretty frustrating I am missing what the common traits are\xa0', 'How many of these are there?\xa0', 'Are there outside factors?\xa0']",['This entire thing was confusing I would really like to know what the heck the determining factors were\xa0'],"[1.0, 10.0, 5.0, 9.0, 1.0, 6.0, 9.0, 10.0, 3.0, 9.0, 7.0, 8.0, 6.0, 6.0, 1.0, 1.0]",625.0943,"['G_C', 'G_F', 'Y_C', 'Y_F']","[8.0, 2.0, 7.0, 2.0]","['low', 'high', 'low', 'high', 'low', 'low', 'high', 'high', 'low', 'high', 'low', 'high', 'high', 'high', 'low', 'low']","['F', 'C', 'F', 'C', 'F', 'F', 'C', 'C', 'F', 'C', 'F', 'C', 'C', 'C', 'F', 'F']","['G', 'Y', 'Y', 'G', 'Y', 'G', 'Y', 'G', 'G', 'Y', 'Y', 'G', 'G', 'Y', 'Y', 'G']","['high', 'low', 'high', 'low']",5,"['G_F', 'Y_C', 'Y_F', 'G_C', 'Y_F', 'G_F', 'Y_C', 'G_C', 'G_F', 'Y_C', 'Y_F', 'G_C', 'G_C', 'Y_C', 'Y_F', 'G_F']",1,feet,color,C,G,Y,F,No,,,No,,
